anio	mes	nombre_departamento_indec	sector_nombre	puestos_sector_privado
2020	11	La Paz	Fabricación de muebles	19
2020	11	La Paz	Otras industrias manufactureras	7
2020	11	La Paz	Reparación e instalación de maquinaria y equipo	4
2020	11	La Paz	Suministro de electricidad, gas, vapor y aire acondicionado	60
2020	11	La Paz	Captación, tratamiento y distribución de agua	6
2020	11	La Paz	Construcción de edificios y partes	84
2020	11	La Paz	Obras de ingeniería civil	153
2020	11	La Paz	Actividades especializadas de construcción	72
2020	11	La Paz	Comercio al por mayor y al por menor y reparación de vehículos automotores y motos	44
2020	11	La Paz	Comercio al por mayor excepto autos y motos	394
2020	11	La Paz	Comercio al por menor excepto autos y motos	570
2020	11	La Paz	Transporte terrestre y por tuberías	152
2020	11	La Paz	Transporte acuático	7
2020	11	La Paz	Almacenamiento y actividades de apoyo al transporte	19
2020	11	La Paz	Servicio de correo y mensajería	6
2020	11	La Paz	Servicios de alojamiento	36
2020	11	La Paz	Servicios de expendio de alimentos y bebidas	46
2020	11	La Paz	Edición	NA
2020	11	La Paz	Programación y transmisiones de TV y radio	26
2020	11	La Paz	Telecomunicaciones	11
2020	11	La Paz	Servicios de programación, consultoría informática y actividades conexas	10
2020	11	La Paz	Servicios financieros (excepto seguros y pensiones)	41
2020	11	La Paz	Servicios de seguros, reaseguros y pensiones	26
2020	11	La Paz	Servicios auxiliares de la actividad financiera y de seguros	6
2020	11	La Paz	Servicios inmobiliarios	50
2020	11	La Paz	Servicios jurídicos y de contabilidad	34
2020	11	La Paz	Servicios y asesoramiento de dirección y gestión empresarial	9
2020	11	La Paz	Servicios de arquitectura e ingeniería	17
2020	11	La Paz	Investigación y desarrollo científico	NA
2020	11	La Paz	Otras actividades profesionales, científicas y técnicas	NA
2020	11	La Paz	Servicios veterinarios	4
2020	11	La Paz	Alquiler y arrendamiento	43
2020	11	La Paz	Servicios de obtención y dotación de personal	4
2020	11	La Paz	Agencias de viajes, servicios de reservas y actividades conexas	NA
2020	11	La Paz	Actividades de investigación y seguridad	23
2020	11	La Paz	Servicios a edificios y actividades de jardinería	40
2020	11	La Paz	Actividades administrativas y de apoyo a oficinas y empresas	24
2020	11	La Paz	Administración pública, defensa y seguridad social	NA
2020	11	La Paz	Enseñanza	789
2020	11	La Paz	Servicios de salud humana	202
2020	11	La Paz	Actividades de atención en instituciones	7
2020	11	La Paz	Juegos de azar y apuestas	11
2020	11	La Paz	Actividades deportivas, recreativas y de entretenimiento	10
2020	11	La Paz	Servicios de asociaciones	216
2020	11	La Paz	Reparación de computadoras y equipos de uso doméstico	NA
2020	11	La Paz	Otros servicios personales	20
2020	11	La Paz	Otros sectores	9
2020	11	Nogoyá	Agricultura, ganadería, caza y servicios relacionados	664
2020	11	Nogoyá	Silvicultura y explotación forestal	NA
2020	11	Nogoyá	Extracción de minerales metálicos	NA
2020	11	Nogoyá	Extracción de otros minerales	NA
2020	11	Nogoyá	Actividades de apoyo al petróleo y la minería	NA
2020	11	Nogoyá	Elaboración de productos alimenticios	560
2020	11	Nogoyá	Elaboración de bebidas	8
2020	11	Nogoyá	Elaboración de productos de tabaco	NA
2020	11	Nogoyá	Elaboración de productos textiles	3
2020	11	Nogoyá	Elaboración de prendas de vestir	NA
2020	11	Nogoyá	Elaboración de productos de cuero y calzado	7
2020	11	Nogoyá	Elaboración de productos de madera	3
2020	11	Nogoyá	Elaboración de productos de papel	NA
2020	11	Nogoyá	Imprentas y editoriales	NA
2020	11	Nogoyá	Fabricación de sustancias químicas	39
2020	11	Nogoyá	Elaboracion de productos farmacéuticos	NA
2020	11	Nogoyá	Fabricación de productos de caucho y vidrio	10
2020	11	Nogoyá	Fabricación de productos de vidrio y otros minerales no metálicos	19
2020	11	Nogoyá	Fabricación de metales comunes	69
2020	11	Nogoyá	Fabricación de productos elaborados del metal, excepto maquinaria y equipo	64
2020	11	Nogoyá	Fabricación de productos de informática, de electrónica y de óptica	NA
2020	11	Nogoyá	Fabricación de equipo eléctrico	NA
2020	11	Nogoyá	Fabricación de maquinarias	7
2020	11	Nogoyá	Fabricación de vehículos automotores, remolques y semirremolques	3
2020	11	Nogoyá	Fabricación de muebles	NA
2020	11	Nogoyá	Otras industrias manufactureras	10
2020	11	Nogoyá	Suministro de electricidad, gas, vapor y aire acondicionado	53
2020	11	Nogoyá	Captación, tratamiento y distribución de agua	4
2020	11	Nogoyá	Construcción de edificios y partes	34
2020	11	Nogoyá	Obras de ingeniería civil	51
2020	11	Nogoyá	Actividades especializadas de construcción	8
2020	11	Nogoyá	Comercio al por mayor y al por menor y reparación de vehículos automotores y motos	48
2020	11	Nogoyá	Comercio al por mayor excepto autos y motos	362
2020	11	Nogoyá	Comercio al por menor excepto autos y motos	429
2020	11	Nogoyá	Transporte terrestre y por tuberías	182
2020	11	Nogoyá	Transporte aéreo	NA
2020	11	Nogoyá	Almacenamiento y actividades de apoyo al transporte	5
2020	11	Nogoyá	Servicio de correo y mensajería	7
2020	11	Nogoyá	Servicios de alojamiento	16
2020	11	Nogoyá	Servicios de expendio de alimentos y bebidas	32
2020	11	Nogoyá	Edición	3
2020	11	Nogoyá	Servicios audiovisuales	NA
2020	11	Nogoyá	Programación y transmisiones de TV y radio	13
2020	11	Nogoyá	Telecomunicaciones	14
2020	11	Nogoyá	Servicios de programación, consultoría informática y actividades conexas	8
2020	11	Nogoyá	Servicios financieros (excepto seguros y pensiones)	26
2020	11	Nogoyá	Servicios de seguros, reaseguros y pensiones	16
2020	11	Nogoyá	Servicios auxiliares de la actividad financiera y de seguros	7
2020	11	Nogoyá	Servicios inmobiliarios	28
2020	11	Nogoyá	Servicios jurídicos y de contabilidad	27
2020	11	Nogoyá	Servicios y asesoramiento de dirección y gestión empresarial	10
2020	11	Nogoyá	Servicios de arquitectura e ingeniería	NA
2020	11	Nogoyá	Investigación y desarrollo científico	NA
2020	11	Nogoyá	Otras actividades profesionales, científicas y técnicas	NA
2020	11	Nogoyá	Servicios veterinarios	4
2020	11	Nogoyá	Alquiler y arrendamiento	14
2020	11	Nogoyá	Agencias de viajes, servicios de reservas y actividades conexas	NA
2020	11	Nogoyá	Actividades de investigación y seguridad	19
2020	11	Nogoyá	Servicios a edificios y actividades de jardinería	30
2020	11	Nogoyá	Actividades administrativas y de apoyo a oficinas y empresas	33
2020	11	Nogoyá	Administración pública, defensa y seguridad social	NA
2020	11	Nogoyá	Enseñanza	618
2020	11	Nogoyá	Servicios de salud humana	98
2020	11	Nogoyá	Servicios artísticos y de espectáculos	NA
2020	11	Nogoyá	Juegos de azar y apuestas	5
2020	11	Nogoyá	Actividades deportivas, recreativas y de entretenimiento	4
2020	11	Nogoyá	Servicios de asociaciones	103
2020	11	Nogoyá	Reparación de computadoras y equipos de uso doméstico	NA
2020	11	Nogoyá	Otros servicios personales	7
2020	11	Paraná	Agricultura, ganadería, caza y servicios relacionados	1527
2020	11	Paraná	Silvicultura y explotación forestal	8
2020	11	Paraná	Pesca y acuicultura	72
2020	11	Paraná	Extracción de petróleo crudo y gas natural	8
2020	11	Paraná	Extracción de minerales metálicos	3
2020	11	Paraná	Extracción de otros minerales	149
2020	11	Paraná	Actividades de apoyo al petróleo y la minería	10
2020	11	Paraná	Elaboración de productos alimenticios	3923
2020	11	Paraná	Elaboración de bebidas	184
2020	11	Paraná	Elaboración de productos de tabaco	5
2020	11	Paraná	Elaboración de productos textiles	60
2020	11	Paraná	Elaboración de prendas de vestir	61
2020	11	Paraná	Elaboración de productos de cuero y calzado	30
2020	11	Paraná	Elaboración de productos de madera	152
2020	11	Paraná	Elaboración de productos de papel	502
2020	11	Paraná	Imprentas y editoriales	43
2020	11	Paraná	Fabricación de productos de refinación de petróleo	NA
2020	11	Paraná	Fabricación de sustancias químicas	124
2020	11	Paraná	Elaboracion de productos farmacéuticos	471
2020	11	Paraná	Fabricación de productos de caucho y vidrio	535
2020	11	Paraná	Fabricación de productos de vidrio y otros minerales no metálicos	183
2020	11	Paraná	Fabricación de metales comunes	120
2020	11	Paraná	Fabricación de productos elaborados del metal, excepto maquinaria y equipo	528
2020	11	Paraná	Fabricación de productos de informática, de electrónica y de óptica	45
2020	11	Paraná	Fabricación de equipo eléctrico	299
2020	11	Paraná	Fabricación de maquinarias	199
2020	11	Paraná	Fabricación de vehículos automotores, remolques y semirremolques	220
2020	11	Paraná	Fabricación de otros equipos de transporte	21
2020	11	Paraná	Fabricación de muebles	472
2020	11	Paraná	Otras industrias manufactureras	164
2020	11	Paraná	Reparación e instalación de maquinaria y equipo	20
2020	11	Paraná	Suministro de electricidad, gas, vapor y aire acondicionado	683
2020	11	Paraná	Captación, tratamiento y distribución de agua	43
2020	11	Paraná	Evacuación de aguas residuales	NA
2020	11	Paraná	Recogida, tratamiento y eliminación de desechos; recuperación de materiales	30
2020	11	Paraná	Construcción de edificios y partes	1108
2020	11	Paraná	Obras de ingeniería civil	1068
2020	11	Paraná	Actividades especializadas de construcción	250
2020	11	Paraná	Comercio al por mayor y al por menor y reparación de vehículos automotores y motos	1117
2020	11	Paraná	Comercio al por mayor excepto autos y motos	3146
2020	11	Paraná	Comercio al por menor excepto autos y motos	5911
2020	11	Paraná	Transporte terrestre y por tuberías	2155
2020	11	Paraná	Transporte acuático	28
2020	11	Paraná	Transporte aéreo	5
2020	11	Paraná	Almacenamiento y actividades de apoyo al transporte	161
2020	11	Paraná	Servicio de correo y mensajería	176
2020	11	Paraná	Servicios de alojamiento	208
2020	11	Paraná	Servicios de expendio de alimentos y bebidas	690
2020	11	Paraná	Edición	171
2020	11	Paraná	Servicios audiovisuales	28
2020	11	Paraná	Programación y transmisiones de TV y radio	146
2020	11	Paraná	Telecomunicaciones	487
2020	11	Paraná	Servicios de programación, consultoría informática y actividades conexas	412
2020	11	Paraná	Actividades de procesamiento de información	23
2020	11	Paraná	Servicios financieros (excepto seguros y pensiones)	821
2020	11	Paraná	Servicios de seguros, reaseguros y pensiones	520
2020	11	Paraná	Servicios auxiliares de la actividad financiera y de seguros	78
2020	11	Paraná	Servicios inmobiliarios	261
2020	11	Paraná	Servicios jurídicos y de contabilidad	302
2020	11	Paraná	Servicios y asesoramiento de dirección y gestión empresarial	91
2020	11	Paraná	Servicios de arquitectura e ingeniería	114
2020	11	Paraná	Investigación y desarrollo científico	70
2020	11	Paraná	Servicios de publicidad e investigación de mercado	60
2020	11	Paraná	Otras actividades profesionales, científicas y técnicas	22
2020	11	Paraná	Servicios veterinarios	21
2020	11	Paraná	Alquiler y arrendamiento	64
2020	11	Paraná	Servicios de obtención y dotación de personal	69
2020	11	Paraná	Agencias de viajes, servicios de reservas y actividades conexas	113
2020	11	Paraná	Actividades de investigación y seguridad	511
2020	11	Paraná	Servicios a edificios y actividades de jardinería	505
2020	11	Paraná	Actividades administrativas y de apoyo a oficinas y empresas	776
2020	11	Paraná	Administración pública, defensa y seguridad social	NA
2020	11	Paraná	Enseñanza	4909
2020	11	Paraná	Servicios de salud humana	2412
2020	11	Paraná	Actividades de atención en instituciones	283
2020	11	Paraná	Actividades de atención sin alojamiento	4
2020	11	Paraná	Servicios artísticos y de espectáculos	3
2020	11	Paraná	Servicios de bibliotecas, archivos y museos y  servicios culturales n.c.p.	12
2020	11	Paraná	Juegos de azar y apuestas	255
2020	11	Paraná	Actividades deportivas, recreativas y de entretenimiento	457
2020	11	Paraná	Servicios de asociaciones	2316
2020	11	Paraná	Reparación de computadoras y equipos de uso doméstico	42
2020	11	Paraná	Otros servicios personales	220
2020	11	Paraná	Otros sectores	70
2020	11	San Salvador	Agricultura, ganadería, caza y servicios relacionados	474
2020	11	San Salvador	Silvicultura y explotación forestal	3
2020	11	San Salvador	Extracción de petróleo crudo y gas natural	NA
2020	11	San Salvador	Extracción de otros minerales	NA
2020	11	San Salvador	Elaboración de productos alimenticios	477
2020	11	San Salvador	Elaboración de bebidas	4
2020	11	San Salvador	Elaboración de productos textiles	4
2020	11	San Salvador	Elaboración de prendas de vestir	NA
2020	11	San Salvador	Elaboración de productos de madera	14
2020	11	San Salvador	Fabricación de sustancias químicas	12
2020	11	San Salvador	Fabricación de metales comunes	NA
2020	11	San Salvador	Fabricación de productos elaborados del metal, excepto maquinaria y equipo	15
2020	11	San Salvador	Fabricación de productos de informática, de electrónica y de óptica	NA
2020	11	San Salvador	Fabricación de maquinarias	18
2020	11	San Salvador	Fabricación de vehículos automotores, remolques y semirremolques	8
2020	11	San Salvador	Fabricación de otros equipos de transporte	NA
2020	11	San Salvador	Fabricación de muebles	NA
2020	11	San Salvador	Otras industrias manufactureras	NA
2020	11	San Salvador	Reparación e instalación de maquinaria y equipo	4
2020	11	San Salvador	Suministro de electricidad, gas, vapor y aire acondicionado	22
2020	11	San Salvador	Captación, tratamiento y distribución de agua	5
2020	11	San Salvador	Construcción de edificios y partes	28
2020	11	San Salvador	Obras de ingeniería civil	86
2020	11	San Salvador	Actividades especializadas de construcción	16
2020	11	San Salvador	Comercio al por mayor y al por menor y reparación de vehículos automotores y motos	13
2020	11	San Salvador	Comercio al por mayor excepto autos y motos	72
2020	11	San Salvador	Comercio al por menor excepto autos y motos	190
2020	11	San Salvador	Transporte terrestre y por tuberías	93
2020	11	San Salvador	Almacenamiento y actividades de apoyo al transporte	4
2020	11	San Salvador	Servicio de correo y mensajería	3
2020	11	San Salvador	Servicios de alojamiento	6
2020	11	San Salvador	Servicios de expendio de alimentos y bebidas	15
2020	11	San Salvador	Programación y transmisiones de TV y radio	21
2020	11	San Salvador	Telecomunicaciones	9
2020	11	San Salvador	Servicios de programación, consultoría informática y actividades conexas	5
2020	11	San Salvador	Servicios financieros (excepto seguros y pensiones)	23
2020	11	San Salvador	Servicios de seguros, reaseguros y pensiones	9
2020	11	San Salvador	Servicios auxiliares de la actividad financiera y de seguros	8
2020	11	San Salvador	Servicios inmobiliarios	10
2020	11	San Salvador	Servicios jurídicos y de contabilidad	15
2020	11	San Salvador	Servicios y asesoramiento de dirección y gestión empresarial	10
2020	11	San Salvador	Servicios de arquitectura e ingeniería	NA
2020	11	San Salvador	Investigación y desarrollo científico	NA
2020	11	San Salvador	Otras actividades profesionales, científicas y técnicas	NA
